                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                  6.933,                 14.582,                 4.0942,                      0,                      0,                      0,                      0,                 7.1012,                 25.207,                 4.1367,             0.00021671,             0.00021671,             0.00021671
                      2,                 6.6875,                 8.1929,                 3.7463,                      0,                      0,                      0,                      0,                 7.0901,                 19.901,                 4.0339,             0.00042781,             0.00042781,             0.00042781
